Datum;Region;Kundenpünktlichkeit KPP;KPP FV;KPP RV;KAP;KAP FV;KAP RV;ZPK;ZPK FV;ZPK RV;KCOR;cor;Schlüssel
2021-02-24;RWT;94.4975420217;94.6303735386;94.3194344942;94.9771041498;95.2282330996;94.6565125353;92.2035121154;94.4050486336;91.5267672813;98.7534460364;99.4662565587;2021-02-24 00:00:00-RWT
2021-02-25;NETZ;95.0789858427;94.0560549048;95.720333092;95.6367165126;94.8426380679;96.0892386075;93.5244740517;93.0293259411;93.6131878186;97.9724558164;99.1796780753;2021-02-25 00:00:00-NETZ
2021-02-27;ROT;98.5813165201;96.6774205543;99.4688937456;98.7916412187;97.0135009488;99.4757155176;97.7878073712;96.9934421451;97.8735489351;98.3670900821;99.2963211174;2021-02-27 00:00:00-ROT
2021-02-28;RWT;96.9289422447;96.9069768711;96.9651694358;96.9570469833;97.067736744;96.794753454;94.0681029202;96.3003937977;93.2147158449;99.4833303463;99.5982037343;2021-02-28 00:00:00-RWT
2021-02-09;RSD;92.9819852821;92.5859411736;93.3288756084;94.2842227275;94.3000968303;94.2721958937;92.5827460193;94.1395563771;91.9699890869;96.4448376347;98.8782051282;2021-02-09 00:00:00-RSD
2021-02-10;ROT;91.1914225151;86.2436948024;92.8729224645;92.0894385817;87.0548106317;93.5881699475;90.4856153436;88.0509325681;90.7347672882;95.2204515186;98.1974494913;2021-02-10 00:00:00-ROT
2021-02-13;RSD;91.8658236845;87.7397787668;96.209018273;92.7878905178;87.8307061143;96.8566929599;91.1666666667;90.7961210974;91.3150814703;97.9057815159;97.3830734967;2021-02-13 00:00:00-RSD
2021-02-14;NETZ;95.0331970167;92.4038025996;97.1018549178;96.1493369501;93.7032035862;97.7776720975;94.3852106305;93.3009787928;94.5992446865;97.5324253339;99.0700624512;2021-02-14 00:00:00-NETZ
2021-02-14;ROT;96.4146624151;93.488978603;97.7154779182;97.2071425789;94.2099418789;98.3029815323;95.0946633146;93.279342723;95.2904731761;97.6742437394;99.2138948524;2021-02-14 00:00:00-ROT
2021-02-15;RWT;94.8380813594;95.1044153409;94.4775882175;95.0773233479;95.3118851126;94.7738525671;91.5958806429;92.9316662826;91.1786639793;98.5161914908;99.2059195091;2021-02-15 00:00:00-RWT
2021-03-30;RME;93.771007672;91.4480256307;96.054146526;94.3674002535;92.5856983024;95.9674371029;93.2963344316;91.3074324324;93.7414314516;97.1993343434;98.7861271676;2021-03-30 00:00:00-RME
2021-03-31;ROT;91.956703574;85.1921617616;94.2358031682;92.8536894794;85.8973806865;94.9067269749;93.4187918201;90.1069364162;93.7582881522;94.9793819804;98.347575041;2021-03-31 00:00:00-ROT
2021-03-31;RWT;92.5351789137;91.5009310441;93.8831772821;93.6361176619;93.0948378437;94.3032089908;90.8986368501;92.9093161546;90.3070277758;95.6389202929;98.3791748527;2021-03-31 00:00:00-RWT
2021-04-01;NETZ;96.1160248628;94.3185573863;97.2337559811;96.568160817;95.1064187747;97.3907284689;94.3460158053;94.2239899364;94.367656129;98.2758485879;99.2231607701;2021-04-01 00:00:00-NETZ
2021-04-01;RSD;96.0327777466;96.9731953777;95.2059899743;95.8681378496;97.0148578342;94.984389557;92.824775353;95.0516014235;91.9215084807;98.733907129;99.1882293252;2021-04-01 00:00:00-RSD
2021-04-02;NETZ;96.8252842765;95.7336044298;97.6786907818;97.5253303718;96.2205765586;98.3940147871;96.2428153863;95.6776320691;96.3510905561;98.5555287967;99.3813560989;2021-04-02 00:00:00-NETZ
2021-04-03;RME;98.356709883;97.8207250265;99.0447606073;98.6446941286;98.1897788591;99.1456338726;97.7469267771;97.231092437;97.8685601057;98.9915640196;99.5588444571;2021-04-03 00:00:00-RME
2021-04-04;NETZ;98.544691221;98.3663047642;98.6854533704;99.1763646995;98.7614138612;99.4538831662;97.7953921939;98.0021016431;97.7561513463;99.4238901835;99.772112517;2021-04-04 00:00:00-NETZ
2021-04-04;RSD;93.8390238459;95.6515152258;91.1537653818;97.9294305473;97.9688753586;97.8868993861;95.6885365144;96.7809667674;95.2446808511;99.8081546937;99.6038483305;2021-04-04 00:00:00-RSD
2021-04-04;RWT;98.7241615807;98.6428582089;98.8598431367;99.2097074724;99.3497101148;99.0001162651;96.9964141348;97.9007996002;96.6771347918;99.6587391574;99.8651988317;2021-04-04 00:00:00-RWT
2021-04-05;NETZ;96.3666876424;95.2354486049;97.2554200161;97.0671244975;95.798878052;97.9121411548;95.6731349746;95.7158111652;95.6649762191;98.7475114266;99.3998999833;2021-04-05 00:00:00-NETZ
2021-04-05;RSD;96.8054959109;96.2776376594;97.4840869883;96.8755158465;96.4930499607;97.2459069773;95.9049195837;96.6388695045;95.5286225403;97.9183377996;98.4238178634;2021-04-05 00:00:00-RSD
2021-07-04;RWT;96.1183273554;96.4296332502;95.6190012133;96.5252682553;97.0197919343;95.8052094588;94.4352771145;95.9730290456;93.9435229723;99.4430387929;99.5515216231;2021-07-04 00:00:00-RWT
2021-07-06;NETZ;89.6319137651;85.9959918522;91.8948703654;90.7936102191;87.0093265231;92.9403659235;87.9597960244;86.2212872749;88.2658700765;96.2424263899;98.3168592995;2021-07-06 00:00:00-NETZ
2021-07-06;ROT;90.47262219;86.0524237051;91.9726743615;92.177229091;87.4378720575;93.5908494342;90.4421939008;88.1264216973;90.6762971698;96.0438108715;98.4453811531;2021-07-06 00:00:00-ROT
2021-07-07;RME;90.7964299589;88.3820947787;93.1905439151;91.2916661758;88.8577972651;93.4977513572;90.3132992327;87.6034482759;90.9001244555;96.9243317111;98.3348480914;2021-07-07 00:00:00-RME
2021-07-08;RWT;79.4466532547;78.0519444582;81.2880140351;80.3685618562;78.0486817421;83.3648819538;81.3516247701;81.9049079755;81.1890235107;96.011153726;97.1922443753;2021-07-08 00:00:00-RWT
2021-07-09;RSD;84.5078144399;78.9148687529;90.285476301;85.7365696541;81.151375409;89.8614799389;85.1089385475;86.0253077975;84.664288085;89.2543587579;95.0409463148;2021-07-09 00:00:00-RSD
2021-05-29;NETZ;96.8383373631;95.1263110336;98.1339272733;97.3732813301;95.8119195998;98.3574935203;95.6396274705;94.3388550823;95.8832032074;98.521814889;99.4222266881;2021-05-29 00:00:00-NETZ
2021-05-31;RSD;93.5846732636;92.1156793915;95.0906717535;94.6351365181;93.3767835525;95.7584606759;91.3503213958;93.8100995733;90.1779661017;94.6035174693;97.9695431472;2021-05-31 00:00:00-RSD
2021-06-01;RSD;95.2780646328;94.7834770272;95.7798393231;95.766803468;95.4024936733;96.0868568052;92.6410401999;92.8568904594;92.5388219545;96.1568239223;98.3348334833;2021-06-01 00:00:00-RSD
2021-06-04;RSD;91.3424507225;89.0012119601;93.7225509383;92.8056694634;90.461642708;94.8746188353;91.0273384546;91.0671117358;91.0084915085;89.4700264776;95.7759412305;2021-06-04 00:00:00-RSD
2021-08-15;RME;92.3181256183;90.7895294803;94.2466856752;93.5027280248;91.3780693998;95.7829715813;93.5347554862;91.530848329;94.0201688231;97.8227646041;98.7778206613;2021-08-15 00:00:00-RME
2021-03-04;NETZ;95.9674405022;94.6183998501;96.8069531314;96.3407075734;95.2013787217;96.9828115103;93.5081332516;93.9080904224;93.4376466117;98.3823114949;99.2344180531;2021-03-04 00:00:00-NETZ
2021-10-11;ROT;93.8209848373;87.4753739078;95.9831125396;94.9368073171;89.5312526087;96.5342578779;93.791291211;90.6488862837;94.1067614088;96.3894602269;98.9494381216;2021-10-11 00:00:00-ROT
2021-10-12;RME;92.2498690397;89.724059751;94.7783841308;92.8129350557;90.5736497148;94.8552504248;89.9645725323;88.2918896086;90.3329715314;97.024458656;98.5865611639;2021-10-12 00:00:00-RME
2021-10-12;ROT;94.3066136955;88.7452724276;96.2062226297;94.9072487609;89.8657721105;96.4025297535;93.3050264127;90.1432748538;93.6224825319;96.3550081467;98.9277861854;2021-10-12 00:00:00-ROT
2021-10-12;RSD;90.5414506869;89.3648299654;91.7373974492;91.1171058335;89.0003225333;93.0182061215;87.5849220104;86.9098360656;87.9179877062;95.3065531877;96.8155683326;2021-10-12 00:00:00-RSD
2021-03-27;RWT;94.6291818435;94.0186977698;95.6387762295;94.9730971198;94.0426050665;96.3764569256;93.0182260408;94.6859956236;92.43274155;98.9674594235;98.9674260166;2021-03-27 00:00:00-RWT
2021-03-02;NETZ;95.8713971559;93.467740345;97.360933779;96.2165973373;93.8157456104;97.5677737411;94.0226253931;93.0813329357;94.1881883982;98.0792716728;99.2682353146;2021-03-02 00:00:00-NETZ
2021-03-03;ROT;97.5140823091;96.0278391269;98.0214244262;98.0843664455;96.1725047138;98.6557370942;96.053552492;95.9204545455;96.067251462;98.4890614252;99.4343537705;2021-03-03 00:00:00-ROT
2021-06-06;RSD;95.1594826637;93.8479005939;96.8555485721;95.7543171936;94.7874881231;96.6945256503;93.7196531792;94.8571428571;93.1409883721;97.1772343034;98.9237248479;2021-06-06 00:00:00-RSD
2021-08-13;RWT;93.0165630465;91.480910384;95.206283911;93.2165124356;91.7703236114;95.1978992427;90.7100254182;90.3740669396;90.8193356315;98.7054463543;99.0427316688;2021-08-13 00:00:00-RWT
2021-01-26;ROT;96.8619109922;94.6694624818;97.6035557888;97.4105053089;95.1180252391;98.0885953026;94.7312979117;93.3070776256;94.8766823982;97.2520743063;98.9603024575;2021-01-26 00:00:00-ROT
2021-09-30;RSD;93.4343345317;92.3100255106;94.5967020942;93.7881747688;92.9583643433;94.5385794319;91.7317596567;92.1908150065;91.5038535645;98.1062361218;98.8859180036;2021-09-30 00:00:00-RSD
2021-10-01;RWT;86.3633706818;84.2577502168;89.0613809525;87.3886067825;85.585604519;89.5804812408;84.0798609268;86.2746615087;83.4624566415;95.9252846759;97.8580990629;2021-10-01 00:00:00-RWT
2021-08-17;NETZ;93.3753348303;90.7301437859;95.0687021943;93.9637082725;91.4159725491;95.4445162302;91.698660839;91.0809167446;91.8122733649;97.7967902964;99.0323893085;2021-08-17 00:00:00-NETZ
2021-08-17;RSD;93.0446897584;92.1135919596;93.9468709616;92.9755747519;91.6665185802;94.0766853086;89.0685053381;88.3121546961;89.4278215223;99.3906597508;98.4514312529;2021-08-17 00:00:00-RSD
2021-02-20;NETZ;96.7919947148;95.8660632758;97.5261845521;97.9516967911;96.9847744591;98.6048414246;96.3776844517;96.2064126799;96.411307128;98.8759948226;99.4881650423;2021-02-20 00:00:00-NETZ
2021-04-29;RME;92.9378797082;91.7723608253;94.1021220048;93.3974570027;92.3588312115;94.3479427358;90.1126781923;89.9642058166;90.1454399605;97.7286018096;98.8967061081;2021-04-29 00:00:00-RME
2021-04-30;NETZ;93.7400572898;90.3761902588;95.8533575935;94.336642087;91.0441721952;96.217408334;90.691521274;90.4018065268;90.7432095236;97.7478137332;99.0996041363;2021-04-30 00:00:00-NETZ
2021-04-30;RSD;96.3495526634;95.3447586846;97.4033704863;96.6267300605;95.7543984851;97.4170219285;94.7148664344;95.4631728045;94.349637055;96.1057854295;98.8262910798;2021-04-30 00:00:00-RSD
2021-05-01;RSD;97.1624109051;96.9882273019;97.387307668;97.7784088928;97.4638472354;98.0862830612;96.151409299;96.4252271139;96.0073529412;96.9378881139;99.196976854;2021-05-01 00:00:00-RSD
2021-07-25;NETZ;93.6879725557;90.2806243415;96.4517113512;95.5152398626;92.5222418234;97.5582551466;94.5328381838;92.6818181818;94.895447217;96.3777055376;98.6923975869;2021-07-25 00:00:00-NETZ
2021-07-25;RWT;96.1212968231;94.9763591517;98.1058518383;96.558577925;95.4887953523;98.2498963794;95.0186721992;95.0710955711;94.9995754316;99.2012501622;99.4361334868;2021-07-25 00:00:00-RWT
2021-08-20;RME;94.6604896596;92.4612773098;96.8726717071;95.0092810991;92.9314434799;96.921303955;92.8922261484;91.0268225585;93.3114374034;98.4068422872;99.2812589051;2021-08-20 00:00:00-RME
2021-08-21;RME;94.4306025101;92.305212502;97.125193916;95.177383414;93.0352376434;97.4936375464;93.7840746055;90.5303718422;94.6086174651;97.9339310917;98.8846302915;2021-08-21 00:00:00-RME
2021-08-12;RWT;91.4192864109;91.7322469762;90.9711792095;92.333274358;92.9267384834;91.5203434474;87.6361035833;89.2391304348;87.1232114467;98.8836737524;98.8972076083;2021-08-12 00:00:00-RWT
2021-04-17;RWT;95.8177182314;96.1640205453;95.2081436175;96.7120704716;96.5320232809;97.0046380254;94.5712143928;95.0601984852;94.4174809098;99.4969612839;99.1463024224;2021-04-17 00:00:00-RWT
2021-09-25;NETZ;91.4222989264;86.7039463405;95.2001987712;92.5569304445;87.97310923;95.6651767913;91.2953159564;89.9498471393;91.5531094406;96.3352960665;98.8630372053;2021-09-25 00:00:00-NETZ
2021-09-27;RSD;88.5893994229;85.0339475531;92.1998060802;89.1202375118;84.4390957811;93.325363067;88.860780065;88.3235294118;89.1272285251;91.6779700755;96.8806509946;2021-09-27 00:00:00-RSD
2021-03-01;ROT;97.4615155645;94.9785446297;98.3137486455;97.9730817214;95.33108549;98.7655149374;96.2936137485;95.6615012795;96.3586387435;98.2547854503;99.4176053637;2021-03-01 00:00:00-ROT
2021-05-06;NETZ;91.9909745254;88.3222389039;94.2864941154;92.535584748;88.7591093249;94.6840466818;89.9643366856;89.3090100598;90.0815909951;97.1322908822;99.0210648188;2021-05-06 00:00:00-NETZ
2021-05-07;RME;92.6747034661;90.3124255133;95.0287406772;92.9883789582;90.7025727882;95.0813954126;91.815033402;89.7533039648;92.2750814032;96.5041123379;98.4585316647;2021-05-07 00:00:00-RME
2021-08-03;ROT;95.8734345263;91.4328128488;97.3732189956;96.495024049;92.4596134057;97.6762218964;94.5811805167;92.4190319689;94.7930156314;97.5776475257;99.0272930137;2021-08-03 00:00:00-ROT
2021-08-03;RSD;82.4673311512;79.5395472884;85.2416575321;83.9825638006;80.0186543763;87.3177480141;82.1514643416;82.7529290145;81.862673726;92.1994064498;96.0586617782;2021-08-03 00:00:00-RSD
2021-08-03;RWT;90.0207473458;88.9620183754;91.5195944666;90.622871313;89.7765725471;91.774005203;86.7261016133;89.5549725137;85.8283108644;97.1853731008;98.6935986333;2021-08-03 00:00:00-RWT
2021-07-12;RSD;91.1861436042;89.8289894162;92.5928640598;91.5207302748;90.051629685;92.8473297021;87.543965904;88.4958734525;87.0832223702;96.0583877131;97.8072179077;2021-07-12 00:00:00-RSD
2021-07-12;RWT;87.4020430317;85.1478731898;90.718760158;88.0703154131;85.1394419257;92.2655254686;85.5664587332;84.8047458444;85.8189841067;95.9934288903;97.9383506805;2021-07-12 00:00:00-RWT
2021-07-13;RSD;88.6881682912;87.3703373309;90.0288108204;89.7422555797;88.0059238134;91.2983836787;84.3559303105;82.8448038541;85.082010582;96.2213335188;97.2309066548;2021-07-13 00:00:00-RSD
2021-06-19;ROT;97.0974261654;93.5526434597;98.6040074961;97.8319310725;94.3684906346;99.0327749969;97.1471261736;94.2287771989;97.4477788653;97.8860796622;99.3801652893;2021-06-19 00:00:00-ROT
2021-06-20;ROT;97.2324162942;95.0624156272;98.1467384421;97.9073958219;95.2437138438;98.8279724046;96.9610757254;95.0603849736;97.1605519533;99.0850599392;99.4885000706;2021-06-20 00:00:00-ROT
2021-06-21;ROT;93.6314887856;90.0081327275;94.8642233257;95.0649622652;91.3280078249;96.1745945251;92.9315812162;90.1755196305;93.2152705554;97.3784533468;98.8034311252;2021-06-21 00:00:00-ROT
2021-06-21;RSD;72.1837686309;71.1108470427;73.1243778174;74.5361363569;70.3189539563;77.8537423554;76.399408284;73.1377025037;77.9443669341;92.6921679236;95.6874682902;2021-06-21 00:00:00-RSD
2021-06-22;NETZ;89.2973674937;84.4430145079;92.3042328338;90.2461424092;85.1460830294;93.1061338193;88.0946413905;86.4103773585;88.3932444793;95.877337645;98.4087912088;2021-06-22 00:00:00-NETZ
2021-04-13;RME;90.9955805226;87.7000172395;94.3133164968;91.9991890122;89.103813416;94.6403291281;90.335677816;88.8986890852;90.657156519;96.0123221791;98.2587403074;2021-04-13 00:00:00-RME
2021-04-14;ROT;96.8264792654;93.3848279117;97.9502134343;97.4941373456;93.9639868307;98.4875556205;95.5725990801;93.8487458447;95.7454545455;97.7721962857;99.220440466;2021-04-14 00:00:00-ROT
2021-04-15;RSD;93.5116051442;91.223837376;95.899928184;94.1752704141;91.9517700327;96.1844484928;93.445769051;91.440085592;94.4235048679;93.6460026074;98.7743985474;2021-04-15 00:00:00-RSD
2021-04-15;RWT;75.0282848234;71.066276531;80.4066405165;76.5525649993;72.6781560852;81.5234456375;79.6071327883;79.3304213772;79.6849310121;94.3910518001;97.1769072971;2021-04-15 00:00:00-RWT
2021-04-16;ROT;96.3909285997;92.0489826884;97.7953512605;96.7675389814;92.5004512096;97.951373682;96.6348974408;94.1003016591;96.8872304643;98.1574191429;99.2824594627;2021-04-16 00:00:00-ROT
2021-04-27;NETZ;93.6023248323;90.391110439;95.6288187325;95.2155288984;92.2913176664;96.8797402794;93.3012232074;91.4281508534;93.6318074191;97.6251625918;99.1267802117;2021-04-27 00:00:00-NETZ
2021-04-27;RME;88.6187827375;86.9623607427;90.3121971015;92.9223585799;91.0375576231;94.6965661222;91.3839822315;88.5188248716;92.0267131614;97.4642774206;98.8092386655;2021-04-27 00:00:00-RME
2021-04-27;ROT;96.2944700649;92.2983666862;97.6561739163;96.8813059687;93.1272446249;97.9925577876;95.753402359;93.9760820046;95.9371945115;97.9892555457;99.2855722524;2021-04-27 00:00:00-ROT
2021-07-15;ROT;94.6957089554;91.6414877372;95.737861516;95.1051657789;92.1599803548;95.9738717611;93.1863927629;91.8469387755;93.318396924;97.8683086616;99.1862203819;2021-07-15 00:00:00-ROT
2021-05-26;RSD;91.1503519735;89.0306117972;93.3297791295;91.7955581796;89.6138267978;93.7552537967;88.658794422;88.5429958391;88.7143808256;93.9793031269;98.1038374718;2021-05-26 00:00:00-RSD
2021-05-26;RWT;90.6963166468;88.4813961212;93.5862687033;90.910951732;88.3994378604;94.0477989233;89.3094719652;90.4927842747;88.9780851509;97.6717624796;98.5666728315;2021-05-26 00:00:00-RWT
2021-04-11;NETZ;97.446257784;95.9685108401;98.6048802714;97.8398510691;96.3851043999;98.7997957219;96.2486230338;95.4622524752;96.3988239466;98.2641592732;99.549383172;2021-04-11 00:00:00-NETZ
2021-04-11;RME;97.2911681988;96.7880056401;97.9533860651;97.4174894321;96.928461944;97.973226077;95.9392717216;95.4404205607;96.0618719495;98.5776579204;99.4374894265;2021-04-11 00:00:00-RME
2021-08-22;ROT;96.9446092623;93.5269311353;98.4392796395;97.9839278599;94.9125052474;99.0858588027;96.3526261527;94.6401311866;96.5345963756;98.4697919031;99.4500058688;2021-08-22 00:00:00-ROT
2021-08-23;ROT;94.4621046973;88.6370012118;96.4597474433;95.047157874;89.4339429537;96.719961143;94.1764924976;90.9875072632;94.4979499795;97.0882136508;99.1306117702;2021-08-23 00:00:00-ROT
2021-08-24;NETZ;94.4465314317;91.7590012666;96.1654320866;94.9181902368;92.2981003945;96.4369760178;93.0021106446;91.5942634765;93.2594688237;98.1564796894;99.1803278689;2021-08-24 00:00:00-NETZ
2021-08-24;RSD;94.4696816906;93.6442776729;95.2845475693;94.6787841137;93.5631418759;95.6282437755;91.9390243902;91.686429061;92.0598164536;98.3494091305;99.4914470643;2021-08-24 00:00:00-RSD
2021-04-07;RME;88.9329922202;86.9513840606;90.8849926321;89.6968231207;87.6038302488;91.5897813667;88.4363650237;87.0953659226;88.7307692308;96.8064546626;98.6177050027;2021-04-07 00:00:00-RME
2021-04-08;ROT;97.0445915244;93.9094124729;98.1072450494;97.4463171641;94.38528781;98.3479993518;96.6673750471;94.6710261569;96.8734975516;97.5374342848;99.2327147688;2021-04-08 00:00:00-ROT
2021-04-08;RSD;89.9683137655;88.7980913657;91.1854729304;91.4594277505;90.634555007;92.2011152314;91.5509849363;89.9561403509;92.3373702422;91.7459900841;96.7756381549;2021-04-08 00:00:00-RSD
2021-04-08;RWT;90.5580123007;89.7285858456;91.6211185503;91.4392238454;90.3850492531;92.7321524233;89.2783116741;91.0279878971;88.7946752161;97.9692072012;98.8605585131;2021-04-08 00:00:00-RWT
2021-05-21;NETZ;90.211026711;85.2162218976;93.3384900777;90.5146052243;85.7167030397;93.2412719802;87.6188769088;86.44123556;87.8308791237;96.1855499906;98.4907309799;2021-05-21 00:00:00-NETZ
2021-05-22;RME;97.4411233686;96.4792219433;98.6732397855;97.7549313569;96.8608935324;98.7352556001;96.4888730686;96.1379549875;96.5710752408;98.3780337311;99.2408819571;2021-05-22 00:00:00-RME
2021-05-22;RSD;98.0789229543;98.0085017097;98.1681093734;97.9308521138;97.7858690618;98.0691180769;95.3546809502;96.2292971468;94.9147707385;97.0826665447;98.801843318;2021-05-22 00:00:00-RSD
2021-05-24;RSD;94.3801763831;91.8501972044;97.6190240619;95.6002282598;93.5752751891;97.5544983293;94.2237318841;94.4280328992;94.1229286439;95.8937280954;99.063753901;2021-05-24 00:00:00-RSD
2021-12-13;RSD;92.2818171368617;92.0715668570844;92.4884945131364;94.1009998835864;93.4725299360862;94.6581735063263;91.6092896174863;91.6428571428571;91.5922570016475;94.3498274793179;97.1504897595726;2021-12-13 00:00:00-RSD
